filename	imageID	brightness_median	brightness_stdev	saturation_median	saturation_stdev	hue_median	hue_stdev
189008054.jpg	440	218	55.6498	27	53.1929	139	65.8728
189011161.jpg	441	130	55.8103	32	25.6474	191	77.5272
189106292.jpg	442	124	83.9464	61	23.0344	226	111.1977
189108061.jpg	443	3	67.5384	57	64.9994	20	22.4381
1892080110.jpg	444	31	50.2293	25	27.6902	154	60.0328
1892080111.jpg	445	218	63.1146	11	17.0227	26	4.4934
1892080112.jpg	446	231	67.1921	10	23.8437	29	29.964
1892080114.jpg	447	204	70.1789	8	13.9544	34	9.4357
189208012.jpg	448	224	69.063	12	20.3536	29	9.204
189208017.jpg	449	176	59.9949	72	33.8799	161	78.0373
189208019.jpg	450	206	76.5932	10	13.8526	29	4.52
1892110313.jpg	451	14	60.1579	36	70.8184	24	81.6158
18921103134.jpg	452	78	85.3239	24	48.4516	142	87.0403
1892110388.jpg	453	55	34.7614	44	32.9968	154	69.4281
1893091511.jpg	454	238	37.8996	2	13.4582	106	16.9902
1893091512.jpg	455	27	74.262	74	35.3312	188	84.3552
189309155.jpg	456	0	85.0898	0	49.9976	0	45.8793
189311013.jpg	457	21	90.9083	141	72.7091	187	65.7446
189311016.jpg	458	245	61.1144	0	11.0623	0	49.5734
189312202.jpg	459	245	54.0791	0	8.5018	0	21.649
18941101725.jpg	460	25	57.5561	28	46.8781	15	108.4315
189505112.jpg	461	177	86.1267	67	20.7472	20	104.4242
189505113.jpg	462	180	29.5922	111	51.1874	29	14.2409
189510182.jpg	463	107	63.466	41	34.2196	11	49.6217
189510202.jpg	464	254	49.742	2	36.9683	18	48.3177
189510261.jpg	465	12	40.4228	0	23.9256	0	31.9724
18960201213.jpg	466	255	35.2026	7	47.8589	106	70.466
18960201214.jpg	467	226	44.2878	8	47.1949	116	52.6284
189603302.jpg	468	194	58.0046	12	32.8824	49	62.1763
189605191b.jpg	469	238	51.4815	0	11.8644	0	57.1989
189610214.jpg	470	0	73.2447	0	51.581	0	60.9342
189707291.jpg	471	87	54.1744	39	31.8803	178	95.8463
189809134.jpg	472	232	63.3236	10	13.4134	29	4.3043
189809135.jpg	473	208	52.309	9	15.0916	26	4.5418
1899060913.jpg	474	190	61.0485	131	47.314	10	58.375
1899060914.jpg	475	231	74.5737	10	32.5261	29	15.1325
1899060916.jpg	476	147	77.3844	12	38.6556	29	53.0398
1899060918.jpg	477	170	73.3301	11	34.3279	29	46.103
1899060921.jpg	478	58	71.618	3	30.3559	28	48.9239
1899060922.jpg	479	187	75.8447	8	16.8765	145	43.912
1899060925.jpg	480	251	86.9592	6	20.698	161	56.6161
1899060927.jpg	481	237	77.4457	2	34.7202	106	29.4005
1899060935.jpg	482	232	76.0994	8	28.4041	42	13.8777
1899060942.jpg	483	51	59.733	27	28.8181	106	52.4882
1899060943.jpg	484	251	86.9592	6	20.698	161	56.6161
1899060949.jpg	485	253	77.1064	6	31.7484	135	39.2599
1899060953.jpg	486	234	75.9471	6	26.2171	51	22.621
189906099.jpg	487	218	63.0373	11	19.6614	29	5.1423
189907151.jpg	488	255	76.0791	0	26.8022	0	69.9373
1899071510.jpg	489	239	81.96	3	28.092	42	43.1833
1899071511.jpg	490	143	65.7179	46	52.9397	172	60.967
189907153.jpg	491	238	81.247	10	18.2372	42	18.3328
189907159.jpg	492	152	65.4678	37	32.87	142	55.746
190002091.jpg	493	119	81.3883	143	84.7443	27	34.7467
190004141.jpg	494	111	64.4401	7	13.9387	51	77.6216
1900041412.jpg	495	173	68.4575	11	22.736	49	59.1378
1900041413.jpg	496	126	66.1264	20	26.6847	29	36.482
190004142.jpg	497	211	85.9926	3	34.1609	47	43.7487
190004143.jpg	498	154	65.1249	37	38.2765	164	69.3634
190004145.jpg	499	206	83.133	5	24.1956	72	68.6192
190005221.jpg	500	186	58.2501	54	38.9529	25	27.6947
190005222.jpg	501	155	52.6389	8	35.0311	135	23.8078
190209201.jpg	502	219	45.5971	0	12.0881	0	44.0619
1902100213.jpg	503	173	58.0387	68	46.4785	157	68.4731
1902100214.jpg	504	201	57.5417	66	41.4752	180	91.1869
1902100215.jpg	505	141	61.9696	35	37.8166	103	56.2473
1902100217.jpg	506	215	63.9945	4	8.9645	177	91.6795
1902100218.jpg	507	245	89.0818	3	31.4042	59	56.281
190210022.jpg	508	198	66.9268	6	33.0162	155	46.9171
1902100221.jpg	509	184	59.2329	70	34.7273	151	78.2858
1902100222.jpg	510	228	77.9354	3	24.1532	54	28.9571
1902100226.jpg	511	172	52.2326	34	52.5369	148	79.9595
1902100229.jpg	512	255	73.6415	0	32.7494	0	26.7312
190210023.jpg	513	218	79.9909	8	27.7022	145	47.2088
1902100230.jpg	514	181	86.6406	5	36.062	77	49.9964
1902100247.jpg	515	222	83.5341	5	35.6897	60	32.0529
1902100251.jpg	516	136	84.4377	9	22.7392	70	38.2308
190210026.jpg	517	201	71.3134	14	28.9319	150	36.8331
190210027.jpg	518	184	72.2515	6	31.1917	106	47.8889
190210111.jpg	519	0	69.8435	0	50.8355	0	24.7211
190212201.jpg	520	202	64.0614	2	22.5071	33	72.2056
19021220176.jpg	521	146	76.5787	43	20.8692	215	110.7342
19021220192.jpg	522	177	72.0297	7	19.9876	59	33.528
190212202.jpg	523	131	56.9296	8	43.9307	28	62.8086
19021220542.jpg	524	143	59.1899	17	37.7943	31	35.3156
190306225.jpg	525	247	80.8618	5	34.1803	135	48.4288
19040204397.jpg	526	193	76.5454	2	18.8236	42	78.3977
1904121718.jpg	527	123	86.531	13	17.3413	127	32.3911
190412175.jpg	528	243	76.9253	7	13.2686	56	20.8006
190506121.jpg	529	255	33.2945	0	21.6612	0	16.1217
1905061210.jpg	530	255	51.1032	0	32.4125	0	20.683
1905061211.jpg	531	255	58.3468	0	28.0358	0	19.3833
190506126.jpg	532	255	50.4919	0	33.4269	0	20.8573
190506128.jpg	533	255	55.3846	0	21.8146	0	30.9341
190506129.jpg	534	255	41.1204	0	35.827	0	21.5828
190512181.jpg	535	54	50.679	32	38.8189	31	61.6765
190512182.jpg	536	31	61.5592	15	34.4321	30	112.03
190512183.jpg	537	218	88.6747	7	27.8186	26	46.9563
190604133.jpg	538	126	78.8603	94	24.9063	14	92.1316
190605123.jpg	539	112	45.7637	55	28.4528	176	73.9317
190605124.jpg	540	52	66.2444	46	21.8108	70	66.2827
190607192.jpg	541	246	64.7726	0	10.052	0	50.4705
1907051810.jpg	542	15	69.752	72	23.8163	233	90.2948
1907051914.jpg	543	244	64.676	0	6.4327	0	23.0264
1907051924.jpg	544	220	74.5316	0	10.24	0	59.8412
1907051925.jpg	545	240	76.8764	0	11.6506	0	38.8365
1907051926.jpg	546	236	71.5977	2	13.0085	106	69.1187
1907051927.jpg	547	235	74.806	3	26.1929	106	26.5599
1907051928.jpg	548	241	76.3055	0	22.2403	0	82.8553
1907051933.jpg	549	245	72.796	0	9.9196	0	71.9593
1907051935.jpg	550	222	84.2612	0	6.6372	0	49.7334
1907051939.jpg	551	232	60.8011	0	9.6761	0	54.0912
1907051945.jpg	552	154	71.0785	75	28.122	145	74.511
1907051948.jpg	553	238	63.4081	0	10.4657	0	78.6524
1907051949.jpg	554	241	57.7664	0	11.9824	0	44.2656
1907051950.jpg	555	247	50.7373	0	10.224	0	34.8262
190705197.jpg	556	165	59.5227	0	8.2824	0	72.6092
1907052070.jpg	557	190	57.2818	36	59.2741	42	20.7042
19071111174.jpg	558	166	49.9815	4	48.1527	21	59.1842
19071111175.jpg	559	157	47.0071	5	35.4492	24	91.9931
19071111178.jpg	560	180	64.3485	3	50.5602	20	46.3136
19071111180.jpg	561	195	58.6307	2	27.1961	29	49.9893
19071111182.jpg	562	154	59.1214	6	50.7275	21	44.175
19071111183.jpg	563	168	59.2979	6	43.69	24	37.9715
19071111185.jpg	564	177	60.6359	5	49.1482	22	43.3627
19071111186.jpg	565	172	59.6338	2	52.6446	21	31.5848
19071111188.jpg	566	185	62.9925	2	37.7195	23	50.0573
19071111191.jpg	567	185	63.5328	2	45.4099	27	55.5279
19071111193.jpg	568	192	60.1137	2	43.7852	23	42.3065
19071111195.jpg	569	162	64.4014	3	23.3732	30	80.2198
19071111199.jpg	570	173	64.6204	6	45.6268	22	47.8962
1907111146.jpg	571	211	55.9048	2	32.8583	20	69.003
1907111155.jpg	572	175	58.1401	4	21.3495	28	55.4255
1907111162.jpg	573	204	65.0861	24	25.2416	21	15.4388
1907111167.jpg	574	149	52.5598	7	37.5702	26	49.155
1907111168.jpg	575	155	57.6872	45	25.942	22	70.3688
1907111172.jpg	576	153	52.6644	8	32.7787	29	40.7163
1907111173.jpg	577	164	59.1508	7	27.931	28	56.2119
19071201813.jpg	578	22	76.9065	69	104.0614	155	68.8638
190712281.jpg	579	255	58.408	0	31.4723	0	23.5684
1909051232.jpg	580	101	53.8733	105	31.2933	23	7.9235
190905234.jpg	581	227	52.9553	0	8.0511	0	36.3267
190905237.jpg	582	219	82.2162	0	10.7591	0	48.3196
190905238.jpg	583	243	76.2802	0	9.7609	0	57.8302
1909120126.jpg	584	173	44.531	12	62.2049	59	60.7605
19100222255.jpg	585	254	67.3891	2	97.5702	3	43.5821
19100222256.jpg	586	228	40.3488	35	76.1291	120	55.1652
19100222257.jpg	587	255	53.4103	2	103.948	5	31.998
19100222258.jpg	588	255	52.838	1	89.7339	11	39.8103
191006161.jpg	589	167	52.5824	8	22.0515	77	19.3653
191010141.jpg	590	0	4.8688	0	10.3638	0	4.2468
191104151.jpg	591	255	38.0256	0	60.6347	0	26.9589
191104161.jpg	592	90	59.2213	51	26.7106	143	67.7286
1911061722.jpg	593	73	83.7959	17	60.3528	11	54.6958
19110710112.jpg	594	214	89.534	4	49.5791	106	52.4944
191107174.jpg	595	157	49.5881	72	38.6716	155	78.9964
191107176.jpg	596	2	47.1898	19	42.1839	15	20.8584
191212211.jpg	597	123	66.5065	42	33.2577	23	61.3822
191212212.jpg	598	154	57.4548	64	43.1081	134	73.5735
191311081.jpg	599	207	77.5925	10	11.9666	42	18.4758
1913110810.jpg	600	171	77.7163	8	8.0648	116	49.9634
1913110814.jpg	601	209	67.1118	9	11.2732	145	36.2456
1913110817.jpg	602	156	86.0332	16	23.5673	36	28.4729
1913110818.jpg	603	254	87.2522	9	12.6338	127	52.6109
191311082.jpg	604	117	83.264	17	24.9131	15	79.9564
1913110821.jpg	605	174	59.0465	6	20.1534	34	45.2611
1913110822.jpg	605	174	59.0465	6	20.1534	34	45.2611
191311083.jpg	607	154	81.6083	7	24.9652	99	38.6596
191311088.jpg	608	183	77.6228	4	14.4216	70	55.9113
191405021.jpg	609	244	71.3581	0	12.968	0	34.1007
191405166.jpg	610	233	60.8774	0	9.0152	0	66.6455
191405169.jpg	611	239	57.447	0	9.311	0	33.4223
191705011.jpg	612	170	61.2384	37	42.7099	176	80.3253
191705012.jpg	613	254	86.069	1	34.1948	35	42.5979
191705013.jpg	614	146	56.2323	37	44.0075	142	75.2173
19170701125.jpg	615	11	87.9955	7	41.9733	175	103.3238
1917100910.jpg	616	243	85.3834	2	20.4572	47	60.9886
1917100911.jpg	617	185	56.9662	15	46.7301	173	86.8676
1917100912.jpg	618	187	69.8698	21	25.1536	222	14.451
1917100913.jpg	619	238	78.1128	3	10.4111	72	51.8446
191710095.jpg	620	174	53.051	134	60.9113	6	64.9913
191710099.jpg	621	196	54.5294	64	39.6249	170	86.3717
191806122.jpg	622	217	68.6203	2	10.7389	28	88.9674
191901010511.jpg	623	128	45.7906	119	32.8868	28	5.1694
191901010511113.jpg	624	170	53.5321	27	30.1464	24	4.7396
191901010512.jpg	625	122	61.4502	87	39.3591	25	6.015
191901010513.jpg	626	125	57.876	90	36.0905	27	2.4455
191901010514.jpg	627	192	54.6117	53	37.2332	23	22.2868
191901010515.jpg	628	130	54.7287	96	35.1436	25	4.1858
191901010516.jpg	629	173	57.7462	31	33.3634	24	3.634
19190101051710.jpg	630	170	53.5321	27	30.1464	24	4.7396
19190101058.jpg	631	152	24.8065	98	25.3315	27	31.2701
192202111.jpg	632	149	73.568	8	14.4521	51	54.6803
192204201.jpg	633	255	62.6422	1	40.4727	14	25.7269
19230401676.jpg	634	11	57.7089	76	53.2114	155	87.0309
1923101328.jpg	635	87	81.7011	22	49.6748	7	29.9271
192405151.jpg	636	220	47.5911	9	47.6314	34	53.1659
192405152.jpg	637	244	66.3497	0	10.5181	0	72.6931
1925061918.jpg	638	169	53.5149	3	34.6539	26	55.0507
1925061920.jpg	639	132	27.6378	81	23.1721	26	39.0993
192506196.jpg	640	159	49.6076	85	34.7728	31	5.7688
1925112010.jpg	641	255	68.3857	0	32.4015	0	60.8204
192511209.jpg	642	255	58.796	0	29.7246	0	51.9936
1926032451.jpg	643	164	77.6769	0	11.8807	0	49.5004
1926032462.jpg	644	179	74.2556	0	6.4094	0	67.6097
1926032498.jpg	645	177	70.5148	0	10.2803	0	71.9142
192604122.jpg	646	211	53.8777	0	13.3028	0	53.9191
1926041513.jpg	647	73	71.159	11	17.1037	70	42.0091
1926041515.jpg	648	63	66.6232	24	18.8829	173	83.4793
1926062414.jpg	649	167	78.3983	0	12.8789	0	74.8183
192609301.jpg	650	243	66.776	0	7.9125	0	83.4156
1926093011.jpg	651	232	72.1442	0	7.1276	0	93.2682
1926093020.jpg	652	98	70.1024	88	35.5097	188	100.787
1926093026.jpg	653	242	69.2152	0	12.0495	0	71.4771
1926093039.jpg	654	53	72.3434	33	30.0309	178	88.4817
1926093040.jpg	655	179	50.7167	2	14.2349	28	81.2143
1926093047.jpg	656	255	69.8334	0	62.8477	0	59.1782
1926093049.jpg	657	255	66.9934	0	42.4261	0	62.6242
1926093061.jpg	658	255	60.5638	3	42.5159	16	37.7836
192609307.jpg	659	255	83.9752	0	20.3784	0	27.6697
192609309.jpg	660	255	78.7117	0	39.2102	0	64.5171
192702142.jpg	661	147	50.8213	55	33.8323	145	66.8946
19281022137.jpg	662	209	56.5106	7	28.7096	155	69.4206
19291016164.jpg	663	103	84.3259	18	40.7136	2	92.6784
192911042.jpg	664	255	82.5012	0	17.6455	0	56.2942
192911044.jpg	665	237	85.4658	5	27.2732	49	33.2707
1930102113.jpg	666	160	62.3812	7	30.222	42	41.0939
1930102117.jpg	667	144	54.204	12	34.5769	34	15.9366
1930102122.jpg	668	154	54.1696	9	33.8683	34	16.4034
1930102124.jpg	669	188	63.9053	4	36.0844	31	27.3477
1930102125.jpg	670	161	54.3571	9	41.9906	28	16.9262
1930102156.jpg	671	182	60.938	4	41.3743	28	44.4411
1930102157.jpg	672	183	56.8231	3	23.1657	42	54.1394
1930102158.jpg	673	190	65.4611	2	31.4285	40	43.7116
193010217.jpg	674	173	58.4647	2	32.922	30	20.7021
193012176.jpg	675	235	62.6476	3	37.8247	10	47.8523
193207091.jpg	676	0	54.8329	0	83.2399	0	46.3796
1932121054.jpg	677	133	34.5084	5	27.6218	135	54.8568
193307121.jpg	678	253	56.0791	2	32.1684	14	72.9865
193503121.jpg	679	1	80.3852	52	94.4427	0	42.9182
1935061118.jpg	680	189	71.1121	0	13.0522	0	73.3166
19360613276.jpg	681	255	94.4856	0	12.9614	0	74.6845
193707151.jpg	682	174	86.7649	9	30.6259	54	17.5868
19370716153.jpg	683	253	89.4966	2	39.9603	20	23.277
19370716156.jpg	684	0	38.9445	0	56.1875	0	27.9275
193710131.jpg	684	0	38.9445	0	56.1875	0	27.9275
193804121.jpg	686	25	71.8169	60	37.0212	188	99.4472
193807151.jpg	687	0	84.431	0	60.3101	0	29.7363
1939011916.jpg	688	160	65.754	109	48.9948	8	76.6715
193905251.jpg	689	77	80.7112	31	26.4878	170	110.9871
194007132.jpg	690	231	70.6763	13	9.8983	147	30.4731
194007134.jpg	690	231	70.6763	13	9.8983	147	30.4731
1945041720.jpg	692	107	75.4941	29	23.9579	22	69.1814
194510122.jpg	693	156	90.0958	21	16.3318	155	83.0909
19451017203.jpg	694	173	73.6958	36	47.3859	24	30.6949
194705111.jpg	695	0	73.1998	0	43.7476	0	28.292
194710161.jpg	695	0	73.1998	0	43.7476	0	28.292
19480501166.jpg	697	230	56.8911	0	10.4068	0	61.5113
1948050126.jpg	698	245	82.4211	0	9.9816	0	52.5801
194810111.jpg	699	225	70.4753	15	24.093	225	48.8614
195007271.jpg	700	156	55.6777	29	42.8708	206	55.1901
195012116.jpg	700	156	55.6777	29	42.8708	206	55.1901
1951060625.jpg	702	242	57.358	0	10.5313	0	46.6282
195305013.jpg	703	247	49.9508	0	12.0591	0	42.8251
195305015.jpg	704	135	45	39	51.3368	240	109.872
195507166.jpg	705	223	53.745	2	16.9552	106	35.7863
195601062.jpg	706	240	45.4512	0	7.7564	0	23.9141
195602141.jpg	707	54	78.9407	106	46.2411	17	31.2196
195702151.jpg	708	24	58.4536	25	38.4291	155	78.6512
195704291.jpg	709	219	77.1071	8	11.2759	143	37.5119
195710151.jpg	710	135	49.6131	24	41.8856	191	43.0708
195805101.jpg	711	173	83.4389	0	9.3569	0	86.3163
195805141.jpg	712	162	73.7473	8	13.2517	51	13.589
195807141.jpg	713	14	56.7524	11	46.3812	11	92.6975
195904154.jpg	714	25	71.7371	18	27.7022	24	28.1427
196004115.jpg	715	248	87.8235	2	12.2378	35	39.5414
196007221.jpg	716	152	38.6948	60	38.1661	26	69.7455
196102181.jpg	717	48	45.7754	6	22.3238	35	58.6923
1961051910.jpg	718	214	76.6129	5	28.318	93	41.1222
1961051911.jpg	719	242	74.6237	5	13.1465	51	26.7078
196105193.jpg	720	250	86.6138	5	16.5383	51	33.7072
196105194.jpg	721	232	70.9185	2	11.2598	70	68.201
196204211.jpg	722	0	71.4334	0	57.8408	0	24.4341
196211141.jpg	723	244	69.7462	5	12.1513	42	29.9429
196211261.jpg	724	160	22.5906	98	80.1245	18	61.0335
196211263.jpg	725	166	33.0802	109	78.9763	19	33.6845
196305222.jpg	726	253	76.9745	0	3.7156	0	26.7326
196508011.jpg	727	194	59.9543	8	11.4184	154	38.4878
19650930895.jpg	728	255	70.0972	0	60.3792	0	22.2826
19650930896.jpg	729	255	53.4856	0	75.7339	0	22.7466
19650930974.jpg	730	255	83.0698	0	75.8592	0	27.1371
196602172.jpg	731	52	51.7857	0	29.8135	0	71.5961
196610171.jpg	732	170	67.9244	6	34.9727	36	47.1059
196610172.jpg	733	133	66.8733	37	31.4042	184	82.4502
19670221105.jpg	733	133	66.8733	37	31.4042	184	82.4502
196702215.jpg	735	159	70.8847	9	8.5149	116	38.8906
196901152.jpg	736	181	43.8162	32	10.3612	144	63.6716
196907251.jpg	737	255	97.228	0	36.6733	0	59.5811
197006021.jpg	738	115	54.1571	20	29.4357	196	110.3645
197007181.jpg	739	218	78.6703	2	23.5294	8	40.502
197109241.jpg	740	102	90.2447	78	36.9777	28	86.9825
197201181.jpg	741	12	69.1587	0	27.6815	0	78.7871
197201254.jpg	742	255	68.0669	0	62.3831	0	42.9424
19720801144.jpg	743	255	63.4004	0	7.0704	0	30.115
197209201.jpg	744	102	55.9223	39	46.6386	8	94.137
197303043.jpg	745	175	67.1925	0	6.8368	0	49.1601
1973032711.jpg	746	85	95.2583	45	54.4485	13	54.1977
1973032714.jpg	747	105	63.4199	34	18.1743	16	87.6273
1973050165.jpg	748	255	55.2255	3	66.2765	15	25.2757
1973050166.jpg	749	250	74.1007	0	64.1612	0	41.2754
1974082229.jpg	750	254	48.9011	0	33.4106	0	42.112
1975072618.jpg	751	221	59.7951	0	2.2158	0	82.566
197601025.jpg	752	255	41.1349	0	70.7425	0	24.7878
197607243.jpg	753	255	57.2806	2	62.5484	16	24.3472
197803061.jpg	754	255	55.0726	0	25.1525	0	24.2887
197901301.jpg	755	155	77.2955	17	13.0661	47	26.9119
197906281.jpg	756	211	80.8439	15	23.1415	156	33.3834
198002251.jpg	757	99	64.1948	19	34.0609	162	80.1647
198104141.jpg	758	248	59.7189	2	15.8607	233	82.1893
198106101.jpg	759	29	61.227	10	62.2832	99	83.6042
198201271.jpg	760	159	39.7337	35	19.8353	20	60.5414
198203311.jpg	761	255	83.0132	0	24.5515	0	73.4999
198204064.jpg	762	253	70.3142	7	41.6878	14	43.1359
19820729106.jpg	763	243	68.7968	0	12.7983	0	59.2306
19820729547.jpg	764	242	61.1578	0	9.7652	0	42.7664
1982072982.jpg	765	152	88.8773	70	28.7354	14	109.1613
1982072986.jpg	766	134	91.5172	67	37.2999	219	98.4592
1982072990.jpg	767	245	60.3592	0	10.981	0	65.3684
1982072994.jpg	768	128	84.1142	80	31.591	203	107.4644
1982072997.jpg	769	114	85.4054	56	37.0583	202	99.9478
198406131.jpg	770	72	67.9337	12	13.0251	51	10.4328
198505102.jpg	771	157	30.5543	49	33.8792	27	40.5441
198506171.jpg	772	225	53.1767	26	17.4155	22	10.3447
1986100612.jpg	773	46	70.2957	49	40.6458	26	13.6635
1986100613.jpg	774	81	62.2104	78	38.3705	186	73.3931
198610067.jpg	775	222	78.8294	3	13.1735	198	85.7838
199101311.jpg	776	0	58.7581	0	56.5667	0	40.0205
199208111.jpg	777	39	50.9275	13	28.6518	42	17.5964
199410012.jpg	778	46	69.0758	34	53.9883	21	71.9744
199506191.jpg	779	240	68.9275	0	16.545	0	88.0513
199512111.jpg	780	240	58.3668	0	7.2131	0	78.7167
199909271.jpg	781	23	61.8735	61	36.2511	198	83.3365
2000120996.jpg	782	68	47.1864	88	25.4587	172	69.6048
200303192.jpg	783	60	73.5714	30	52.0539	29	12.5349
200403311.jpg	784	237	24.2307	5	54.3263	8	33.39
200404011.jpg	785	59	52.4964	216	42.29	18	7.1298
200509201.jpg	786	14	85.7219	31	41.6949	21	55.7516
200604131.jpg	787	161	51.1005	3	29.0458	35	70.0834
201130473.jpg	788	161	55.1855	7	26.2007	31	42.6994
201130476.jpg	789	189	57.0178	3	30.2445	27	46.6731
20115003361.jpg	790	151	50.3729	141	59.7115	21	16.189
20115009286.jpg	791	255	36.2885	0	69.0754	0	23.0014
20115009288.jpg	792	255	49.9724	0	57.3646	0	22.3986
6678.jpg	793	0	52.8427	0	66.3915	0	34.9917
941.jpg	794	1	68.1813	0	62.8574	0	25.5388
9736.jpg	795	255	54.385	0	16.7586	0	65.9233
As186412017.jpg	796	209	45.1609	89	27.0599	35	51.1849
gandhara_brightness_median vs hue_median.tif	797	70	52.9801	0	23.757	0	52.1717
greek10.jpg	798	255	48.8876	0	54.0268	0	24.3877
greek149.jpg	799	219	59.4737	75	73.6221	15	26.7994
greek150.jpg	800	255	52.3952	4	66.3172	15	25.7253
greek156.jpg	801	255	58.8523	0	65.4316	0	20.6177
greek157.jpg	802	255	54.8787	0	62.4381	0	21.967
greek160.jpg	803	255	52.6571	0	62.728	0	26.0842
greek165.jpg	804	255	65.8311	0	66.3667	0	22.3635
greek166.jpg	805	255	63.9931	0	69.7295	0	27.3662
greek170.jpg	806	255	57.3114	0	55.6509	0	27.2264
greek171.jpg	807	255	48.8052	3	68.712	13	27.1194
greek177.jpg	808	193	69.2744	66	56.0606	18	39.8192
greek180.jpg	809	255	35.3915	0	55.8652	0	21.6034
greek183.jpg	810	255	60.6157	0	41.7844	0	25.6905
greek189.jpg	811	196	64.7978	107	74.2994	14	30.1453
greek191.jpg	812	255	47.6421	0	59.4038	0	24.0859
greek195.jpg	813	255	61.9201	0	69.2614	0	23.0216
greek198.jpg	814	255	54.1104	0	61.3758	0	25.184
greek199.jpg	815	255	46.9335	0	52.1421	0	27.913
greek20.jpg	816	255	58.0741	0	39.6014	0	23.5707
greek206.jpg	817	255	75.9446	0	51.1891	0	22.6295
greek207.jpg	818	255	69.5117	0	70.2501	0	22.0145
greek217.jpg	819	255	57.7707	0	47.3771	0	24.1742
greek228.jpg	820	255	38.3573	0	27.9417	0	20.4974
greek235.jpg	821	255	47.9279	0	60.3455	0	28.4291
greek239.jpg	822	255	40.1351	0	54.354	0	24.8222
greek240.jpg	823	255	35.5645	0	45.2747	0	22.2548
greek241.jpg	824	0	81.6365	0	59.8308	0	24.4541
greek250.jpg	825	255	49.2613	0	56.9156	0	27.4958
greek252.jpg	826	0	69.0428	0	49.6073	0	42.5119
greek264.jpg	827	255	46.4823	0	61.2521	0	23.7155
greek273.jpg	828	255	42.7682	0	52.1331	0	23.3292
greek274.jpg	829	255	59.4342	0	45.3549	0	24.8178
greek280.jpg	830	255	55.46	1	61.0767	15	26.7503
greek290.jpg	831	0	62.5037	0	65.5006	0	27.1583
greek297.jpg	832	0	75.806	0	59.5609	0	24.2926
greek298.jpg	833	233	51.386	68	74.1636	14	30.9297
greek308.jpg	834	255	63.6223	0	15.3611	0	84.3541
greek310.jpg	835	240	42.2946	0	19.5864	0	43.0663
greek312.jpg	836	255	57.1672	0	37.9384	0	36.2107
greek319.jpg	837	0	76.2861	0	55.4943	0	23.3271
greek331.jpg	838	255	66.2598	0	60.0912	0	23.0379
greek332.jpg	839	250	59.9636	5	71.875	18	79.7777
greek337.jpg	840	255	49.8711	0	49.9045	0	25.6245
greek345.jpg	841	217	43.7272	3	23.0934	18	67.1353
greek351.jpg	842	255	57.4509	0	69.1412	0	25.4549
greek352.jpg	843	186	54.29	8	35.7687	187	83.74
greek358.jpg	844	2	94.3778	25	56.1271	0	29.3619
greek364.jpg	844	2	94.3778	25	56.1271	0	29.3619
greek366.jpg	846	240	43.2765	0	21.3866	0	45.6153
greek367.jpg	847	255	63.3061	0	40.2064	0	27.7934
greek370.jpg	848	253	61.8461	0	3.6375	0	77.2972
greek373.jpg	849	255	47.8636	0	38.8368	0	20.5002
greek402.jpg	850	255	60.3931	0	68.7767	0	22.1354
greek405.jpg	851	255	40.1408	0	33.8273	0	21.0872
greek406.jpg	852	195	46.5528	3	43.7066	70	43.2836
greek409.jpg	853	255	39.5531	0	13.6797	0	68.1383
greek410.jpg	854	0	74.0796	0	57.4983	0	20.8029
greek417.jpg	855	255	54.4427	0	52.6352	0	19.5157
greek42.jpg	856	255	61.0368	0	55.5359	0	23.2122
greek423.jpg	857	255	41.2437	0	42.5078	0	21.3071
greek425.jpg	858	255	34.9466	0	51.8537	0	22.6588
greek43.jpg	859	255	49.6943	0	66.7651	0	25.3783
greek430.jpg	860	33	48.0322	76	27.891	163	72.7648
greek433.jpg	861	255	35.2902	0	39.1867	0	23.5834
greek437.jpg	862	255	64.1895	0	60.0689	0	25.4848
greek441.jpg	863	255	60.4368	0	10.9124	0	59.3075
greek444.jpg	864	255	44.9069	0	33.8529	0	25.6268
greek445.jpg	865	255	53.5897	0	46.8852	0	22.3931
greek446.jpg	866	255	55.7267	0	60.3729	0	24.4731
greek447.jpg	867	255	51.5943	0	55.4662	0	24.2143
greek45.jpg	868	255	62.4765	0	42.1264	0	21.471
greek46.jpg	869	255	63.4711	0	42.266	0	24.497
greek460.jpg	870	255	59.769	0	49.5943	0	42.7579
greek461.jpg	871	255	52.202	0	73.1388	0	22.2424
greek463.jpg	872	67	92.4134	46	58.5135	12	22.6846
greek47.jpg	873	255	53.3758	0	52.7403	0	24.2785
greek48.jpg	874	255	56.8109	0	50.0412	0	22.7311
greek49.jpg	875	255	56.8883	0	38.5703	0	22.155
greek5.jpg	876	255	24.6768	0	31.8192	0	25.1852
greek50.jpg	877	255	42.2206	0	31.2045	0	23.0371
greek504.jpg	878	0	73.3566	0	63.9687	0	29.1687
greek507.jpg	879	125	85.0076	20	29.333	3	46.0964
greek508.jpg	880	0	70.7207	0	73.7166	0	22.8454
greek51.jpg	881	255	51.0526	0	32.8257	0	21.3383
greek510.jpg	882	254	51.8372	0	50.3964	0	25.6309
greek523.jpg	883	255	45.7982	0	44.1381	0	23.976
greek53.jpg	884	255	51.7151	0	48.5564	0	25.4408
greek55.jpg	885	255	53.5395	0	44.5362	0	23.8368
greek557.jpg	885	255	53.5395	0	44.5362	0	23.8368
greek57.jpg	887	201	51.2146	72	54.4584	20	24.8484
